method,backbone,n_way,k_shot,path,episode,test_acc,timestamp
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,749,-inf,2026-07-25T22:08:41.786831+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,799,-inf,2026-07-25T22:10:12.224847+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,799,-inf,2026-07-25T22:20:08.173913+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,849,-inf,2026-07-25T22:21:21.986361+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,849,-inf,2026-07-25T22:30:10.158138+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,899,-inf,2026-07-25T22:32:43.331241+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,899,-inf,2026-07-25T22:42:22.909726+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,949,-inf,2026-07-25T22:43:44.349581+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,949,-inf,2026-07-25T22:54:03.522669+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,999,-inf,2026-07-25T22:56:03.692422+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_best.pt,999,21.649999372661114,2026-07-25T23:05:10.569824+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,999,21.649999372661114,2026-07-25T23:05:10.674802+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,999,21.649999372661114,2026-07-25T23:06:25.006220+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,5,10,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_5way_10shot_latest.pt,999,20.969999343156815,2026-07-25T23:15:41.930255+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,49,-inf,2026-07-25T23:18:13.705681+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,49,-inf,2026-07-25T23:27:44.249351+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,99,-inf,2026-07-25T23:29:54.419705+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,99,-inf,2026-07-25T23:39:54.454076+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,149,-inf,2026-07-25T23:41:49.403944+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,149,-inf,2026-07-25T23:51:55.108294+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,199,-inf,2026-07-25T23:54:11.062374+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,199,-inf,2026-07-26T00:04:18.488477+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,249,-inf,2026-07-26T00:06:47.616445+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,249,-inf,2026-07-26T00:15:59.454911+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,299,-inf,2026-07-26T00:18:43.933199+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,299,-inf,2026-07-26T00:28:30.314729+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,349,-inf,2026-07-26T00:31:05.989422+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,349,-inf,2026-07-26T00:40:38.311997+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,399,-inf,2026-07-26T00:43:27.761350+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,399,-inf,2026-07-26T00:52:56.096669+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,449,-inf,2026-07-26T00:55:30.892506+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,449,-inf,2026-07-26T01:04:19.968455+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,499,-inf,2026-07-26T01:07:24.585305+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,499,-inf,2026-07-26T01:16:09.179612+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,549,-inf,2026-07-26T01:18:52.069380+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,549,-inf,2026-07-26T01:27:05.207744+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,599,-inf,2026-07-26T01:29:36.893460+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,599,-inf,2026-07-26T01:39:20.009095+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,649,-inf,2026-07-26T01:42:02.213396+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,649,-inf,2026-07-26T01:51:16.371661+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,699,-inf,2026-07-26T01:54:09.962718+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,699,-inf,2026-07-26T02:02:59.978899+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,749,-inf,2026-07-26T02:06:30.787131+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,749,-inf,2026-07-26T02:13:41.770646+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,799,-inf,2026-07-26T02:16:43.817050+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,799,-inf,2026-07-26T02:25:34.721132+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,849,-inf,2026-07-26T02:28:16.268344+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,849,-inf,2026-07-26T02:37:19.564572+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,899,-inf,2026-07-26T02:40:35.916475+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,899,-inf,2026-07-26T02:48:27.407219+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,949,-inf,2026-07-26T02:52:01.783918+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,949,-inf,2026-07-26T03:01:14.846541+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,999,-inf,2026-07-26T03:04:12.231903+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,999,-inf,2026-07-26T03:12:46.050181+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_best.pt,999,14.10000041499734,2026-07-26T03:13:49.175320+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,999,14.10000041499734,2026-07-26T03:13:49.264965+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_best.pt,999,14.621428989805281,2026-07-26T03:22:10.911662+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,1,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_1shot_latest.pt,999,14.621428989805281,2026-07-26T03:22:11.018184+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,49,-inf,2026-07-26T03:24:38.954622+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,49,-inf,2026-07-26T03:35:34.261090+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,99,-inf,2026-07-26T03:37:27.256443+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,99,-inf,2026-07-26T03:48:02.797272+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,149,-inf,2026-07-26T03:50:57.037040+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,149,-inf,2026-07-26T03:58:42.049792+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,199,-inf,2026-07-26T04:01:03.200912+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,199,-inf,2026-07-26T04:10:05.097899+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,249,-inf,2026-07-26T04:13:15.849175+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,249,-inf,2026-07-26T04:21:54.412082+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,299,-inf,2026-07-26T04:25:10.472021+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,299,-inf,2026-07-26T04:33:48.221050+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,349,-inf,2026-07-26T04:37:11.313060+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,349,-inf,2026-07-26T04:46:22.207414+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,399,-inf,2026-07-26T04:49:53.152202+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,399,-inf,2026-07-26T04:58:43.441014+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,449,-inf,2026-07-26T05:02:17.225213+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,449,-inf,2026-07-26T05:10:16.396479+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,499,-inf,2026-07-26T05:13:58.608778+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,499,-inf,2026-07-26T05:22:41.295525+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,549,-inf,2026-07-26T05:25:52.690595+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,549,-inf,2026-07-26T05:33:42.752748+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,599,-inf,2026-07-26T05:37:20.799529+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,599,-inf,2026-07-26T05:45:15.225934+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,649,-inf,2026-07-26T05:48:59.673162+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,649,-inf,2026-07-26T05:58:46.772936+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,699,-inf,2026-07-26T06:02:48.615581+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,699,-inf,2026-07-26T06:09:33.838927+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,749,-inf,2026-07-26T06:13:38.568267+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,749,-inf,2026-07-26T06:20:58.633139+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,799,-inf,2026-07-26T06:25:06.622102+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,799,-inf,2026-07-26T06:33:58.800116+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,849,-inf,2026-07-26T06:37:47.981874+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,849,-inf,2026-07-26T06:45:57.808638+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,899,-inf,2026-07-26T06:50:24.267915+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,899,-inf,2026-07-26T06:57:33.334945+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,949,-inf,2026-07-26T07:02:04.162746+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,949,-inf,2026-07-26T07:10:41.321863+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,999,-inf,2026-07-26T07:15:02.268641+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,999,-inf,2026-07-26T07:22:55.074691+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_best.pt,999,16.09285757690668,2026-07-26T07:24:42.043118+00:00
protonet,mobilenetv4_conv_small.e2400_r224_in1k,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_mobilenetv4_conv_small.e2400_r224_in1k_7way_5shot_latest.pt,999,16.09285757690668,2026-07-26T07:24:42.157522+00:00
